object_ID,alpha,delta,UV_filter,green_filter,red_filter,near_IR_filter,IR_filter,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,red_shift,plate_ID,MJD,fiber_ID,class
1.24E+18,21.03657923,1.715423932,21.97766,20.8559,20.56203,21.12937,20.46673,7717,301,2,470,4.86E+18,-0.000748465,4314,55855,236,STAR
1.24E+18,39.5419262,1.312145028,19.54522,18.94692,18.56302,18.58855,18.36713,7717,301,2,593,7.63E+18,0.9208551,6781,56599,843,QSO
1.24E+18,316.1740695,1.004033113,21.02806,19.54009,18.82942,18.62828,18.53568,7717,301,2,37,2.16E+18,-0.000576366,1919,53240,328,STAR
1.24E+18,166.9953186,5.775702476,21.27733,21.48745,20.51362,19.43251,19.04176,2125,301,6,322,5.47E+18,0.7081001,4855,55926,109,GALAXY
1.24E+18,141.567848,22.50345834,22.84451,20.18391,18.5754,18.02716,17.66152,5061,301,3,186,6.50E+18,0.3309698,5774,56002,172,GALAXY
1.24E+18,250.6928264,36.10949664,19.71479,18.39612,17.9037,17.75941,17.66126,3225,301,4,267,2.46E+18,-0.000387458,2185,53532,109,STAR
1.24E+18,251.8433737,34.74139839,18.87734,17.3969,16.75241,16.4898,16.35331,3225,301,4,278,3.89E+18,-0.000690083,3457,54984,334,STAR
1.24E+18,251.9050905,34.79651548,21.09601,19.99323,19.57964,19.35253,19.41785,3225,301,4,278,1.23E+19,-0.000570122,10908,58392,514,STAR
1.24E+18,200.8557184,14.62153905,18.9376,17.80401,17.16492,16.75868,16.56726,3971,301,4,17,2.00E+18,0.1537746,1774,53759,390,GALAXY
1.24E+18,190.7397091,22.27954786,25.9752,21.69842,20.005,19.16039,18.56383,5183,301,3,384,6.74E+18,0.5002045,5985,56089,939,GALAXY
1.24E+18,175.6196816,22.18785677,23.4531,21.82884,20.07082,19.24738,18.75897,5183,301,3,291,7.23E+18,0.4893766,6422,56328,261,GALAXY
1.24E+18,176.4645631,22.22549612,18.80253,17.30815,16.45126,16.03157,15.6647,5183,301,3,296,2.83E+18,0.02136467,2511,53882,413,GALAXY
1.24E+18,201.0175272,21.67222623,23.33637,21.84701,20.11265,18.97014,18.36856,5183,301,3,448,6.60E+18,0.5803704,5865,56067,791,GALAXY
1.24E+18,188.5910089,0.570551445,18.6602,17.07101,16.48748,16.28525,16.15376,752,301,5,301,3.26E+18,-6.19E-05,2895,54567,429,STAR
1.24E+18,195.2374542,0.606510613,17.62311,16.34144,15.83741,15.62616,15.52933,752,301,5,345,3.31E+17,5.39E-05,294,51986,351,STAR
1.24E+18,30.02181236,-2.309282766,22.97806,21.97529,20.351,19.54754,19.59466,7778,301,3,517,4.90E+18,0.4450445,4349,55803,899,GALAXY
1.24E+18,234.9922702,53.64731279,21.97097,22.81317,22.28308,22.06667,20.56506,2248,301,3,44,9.48E+18,-0.000438396,8419,58249,404,STAR
1.24E+18,251.997486,39.26155067,20.89913,20.97013,22.7426,22.57724,21.36623,2248,301,3,167,9.60E+18,1.802227,8530,58016,406,QSO
1.24E+18,251.4005919,40.04624365,23.99643,20.42686,19.16507,18.37587,18.27479,2248,301,3,161,7.09E+17,-6.61E-05,630,52050,435,STAR
1.24E+18,119.4616277,12.61432477,19.30279,17.46634,16.66393,16.28102,15.95047,5061,301,2,31,2.55E+18,0.04870731,2264,53682,44,GALAXY
1.24E+18,38.20491569,0.843955114,20.41421,20.16862,20.42012,20.69413,21.08622,7717,301,1,585,7.94E+17,-0.000218664,705,52200,573,STAR
1.24E+18,40.08346891,0.922488708,18.03083,16.91169,16.53751,16.37685,16.35486,7717,301,1,597,7.95E+17,-2.56E-05,706,52199,525,STAR
1.24E+18,163.4800559,49.20628204,19.62299,19.47325,19.42009,19.28494,19.10308,2964,301,6,229,9.19E+18,2.036511,8162,56993,124,QSO
1.24E+18,191.7076119,46.4685073,25.21094,25.5812,22.41462,20.64859,19.61745,3699,301,2,52,8.35E+18,0.8808048,7420,56753,931,GALAXY
1.24E+18,333.3562094,11.75403881,16.13968,16.39046,16.86049,17.19359,17.48483,2507,301,1,109,5.68E+18,-0.000267002,5047,55833,560,STAR
1.24E+18,231.6788136,32.7419575,24.87174,22.49307,20.74822,19.75298,19.17016,3919,301,5,179,5.31E+18,0.5187771,4719,55736,929,GALAXY
1.24E+18,348.045839,34.15595388,22.31009,19.56619,18.09319,17.36251,16.93009,8156,301,4,169,8.04E+18,4.46E-05,7140,56569,736,STAR
1.24E+18,166.45658,37.70298921,19.55636,18.06261,17.70723,17.43948,17.28225,3900,301,2,277,2.29E+18,0.04701525,2030,53499,348,GALAXY
1.24E+18,166.0816588,-16.57351873,21.18243,19.85018,19.33069,19.11467,19.02894,5976,301,5,57,3.05E+18,-5.70E-05,2708,54561,275,STAR
1.24E+18,166.2584448,-16.1648842,16.84384,15.70652,15.22645,15.00974,14.90509,5976,301,5,60,3.03E+18,0.000950745,2690,54211,422,STAR
1.24E+18,187.9427807,51.07731125,21.8626,21.45142,20.6137,20.05881,19.57603,2964,301,6,334,7.51E+18,1.392928,6674,56416,466,QSO
1.24E+18,173.6701391,50.65681378,21.41802,21.31207,21.36671,20.99606,20.9834,2964,301,6,274,8.33E+18,1.896119,7400,57134,680,QSO
1.24E+18,208.2500662,33.31842692,23.79595,21.86462,20.44768,19.64669,19.21074,4576,301,5,577,4.35E+18,0.4984899,3861,55274,640,GALAXY
1.24E+18,356.1960862,38.42670527,22.5198,20.80109,19.9054,19.49162,19.17205,4135,301,1,211,2.12E+18,-0.000411854,1883,53271,286,STAR
1.24E+18,355.0335001,2.539469178,22.09133,19.70992,18.18696,17.60507,17.17696,7717,301,4,296,4.82E+18,0.2473764,4281,55836,290,GALAXY
1.24E+18,241.048786,39.98821355,20.58049,20.42517,20.09969,19.96288,19.85975,3705,301,1,258,1.21E+19,1.409744,10734,58280,992,QSO
1.24E+18,324.8853578,11.43646735,18.87373,19.27972,19.71274,20.01791,20.52494,1739,301,3,73,8.23E+17,1.367446,731,52460,626,QSO
1.24E+18,220.2648485,28.61679887,21.62815,19.3565,17.7464,17.18654,16.84448,4576,301,1,652,6.78E+18,0.2533964,6023,56069,793,GALAXY
1.24E+18,184.4101619,33.8000312,24.62027,23.52922,21.80613,20.65576,19.94045,4576,301,1,445,1.16E+19,0.6601872,10276,58225,949,GALAXY
1.24E+18,27.19443376,1.072805653,24.48389,22.23417,20.73657,19.81988,19.21721,7717,301,1,511,4.77E+18,0.5199531,4232,55447,745,GALAXY
1.24E+18,131.6869927,18.77710026,23.05184,21.7558,20.58451,19.75708,19.3157,5061,301,3,119,5.83E+18,0.6136106,5176,56221,267,GALAXY
1.24E+18,132.5384291,19.02594964,23.06921,21.50037,20.1016,19.34749,18.77365,5061,301,3,125,2.57E+18,0.4293548,2279,53708,607,QSO
1.24E+18,133.7835865,32.05734306,22.66202,22.46844,21.71895,21.77678,22.58638,3606,301,3,68,1.17E+19,0.5889037,10434,58140,618,GALAXY
1.24E+18,233.4779125,35.11998218,23.20972,22.19875,21.64311,21.98241,21.62749,3926,301,2,53,1.21E+19,0.2621574,10742,58198,304,GALAXY
1.24E+18,241.1895698,9.073765929,20.54114,19.97523,19.95562,19.91792,19.72152,5322,301,1,212,5.86E+18,2.422175,5207,56018,604,QSO
1.24E+18,223.6275699,23.45387233,21.50303,21.09871,21.19195,21.12819,21.05268,4649,301,2,259,6.78E+18,0.03073466,6020,56087,542,GALAXY
1.24E+18,30.14789195,-2.405945255,22.3946,22.9666,22.26505,21.85703,21.095,7778,301,3,518,1.05E+19,0.8230233,9321,58069,686,GALAXY
1.24E+18,356.4156092,26.18947352,22.81313,21.9916,21.26425,20.93814,21.52495,8110,301,1,208,8.67E+18,1.614722,7697,57574,456,QSO
1.24E+18,116.3425239,24.43504316,24.04402,21.2697,20.7917,20.81717,20.88719,2830,301,2,33,5.03E+18,3.089949,4470,55587,920,QSO
1.24E+18,347.2118678,20.58689113,22.91223,22.626,22.65298,22.6879,22.18955,6354,301,1,191,8.57E+18,0.00054877,7610,56980,406,STAR
1.24E+18,116.7421151,42.26997072,22.84368,22.29973,20.75661,19.95866,19.47037,1402,301,4,70,4.13E+18,0.4764639,3666,55185,973,GALAXY
1.24E+18,118.1881668,44.08513558,25.64453,22.7492,20.7839,19.89102,19.35816,1402,301,4,84,7.18E+18,0.5015455,6376,56269,695,GALAXY
1.24E+18,123.109994,58.18664487,19.60161,19.41832,19.41733,19.1395,19.05412,4264,301,6,155,2.11E+18,1.854104,1873,54437,316,QSO
1.24E+18,359.4618249,28.34822112,19.39042,17.8596,17.23222,16.9559,16.89005,4152,301,1,103,3.16E+18,7.91E-05,2803,54368,396,STAR
1.24E+18,344.7636115,14.03841753,25.9767,21.18209,20.23094,19.89018,19.6566,1739,301,3,204,8.34E+17,-0.00017754,741,52261,595,STAR
1.24E+18,126.1324302,58.6166378,21.9332,21.71128,21.43136,21.34388,21.34842,4264,301,3,163,9.20E+18,2.04264,8169,57071,577,QSO
1.24E+18,129.0673864,60.57693145,21.70304,21.24893,21.1066,20.92995,20.67252,4264,301,3,180,6.43E+18,2.304181,5707,56269,899,QSO
1.24E+18,132.5243155,26.64363158,23.60833,23.10106,20.6344,19.52268,19.26835,4335,301,3,148,5.83E+18,0.6005839,5181,56298,219,GALAXY
1.24E+18,130.3112081,17.76261807,18.73222,17.07101,16.24055,15.81413,15.50403,5061,301,2,109,2.56E+18,0.05329524,2278,53711,590,GALAXY
1.24E+18,173.4624678,28.81891453,24.24024,20.55159,18.89674,18.29214,17.89513,5061,301,2,382,7.21E+18,0.3621488,6405,56342,273,GALAXY
1.24E+18,136.9916106,12.8612908,22.96334,21.1052,20.98888,20.7397,20.85552,5972,301,6,145,5.97E+18,0.000818234,5298,55979,220,STAR
1.24E+18,189.3914697,58.59185164,22.17248,21.79788,20.67165,19.60249,19.16045,2826,301,6,310,7.70E+18,0.6273426,6836,56443,613,GALAXY
1.24E+18,42.72206122,0.849965982,22.50273,21.57286,20.43966,19.6732,19.30576,7717,301,1,615,1.20E+18,4.330633,1069,52590,614,QSO
1.24E+18,206.0194026,21.07945918,25.88058,20.78216,19.08945,18.46389,18.09499,5183,301,3,480,6.59E+18,0.3560749,5851,56075,224,GALAXY
1.24E+18,190.1673597,0.587062292,21.65775,20.20418,19.70165,19.48702,19.33086,752,301,5,311,3.29E+18,-0.000337742,2920,54562,621,STAR
1.24E+18,351.0938375,26.47020924,22.83594,22.87921,21.11643,20.06904,19.12456,8103,301,3,42,8.67E+18,-1.22E-05,7701,57356,565,STAR
1.24E+18,321.8830215,2.171957851,19.07548,18.153,17.89934,17.79594,17.78303,7712,301,4,75,1.03E+19,-0.000903272,9162,58040,757,STAR
1.24E+18,336.1751433,2.472696843,18.47835,17.49837,17.18938,17.07072,17.0379,7712,301,4,170,1.03E+19,-0.000671829,9168,58067,947,STAR
1.24E+18,121.3987614,10.86365427,25.01097,22.05295,20.3949,19.61726,19.08534,5137,301,2,51,5.08E+18,0.4630977,4510,55559,855,GALAXY
1.24E+18,163.8111846,22.79659492,22.35583,20.3825,18.69713,18.05247,17.75423,5137,301,2,332,2.79E+18,0.3945664,2481,54086,34,GALAXY
1.24E+18,209.2919742,48.55029192,18.72636,17.45412,16.99279,16.82684,16.77332,2964,301,6,427,8.37E+18,-0.000113815,7432,57107,160,STAR
1.24E+18,354.7040221,15.90684079,21.52555,20.11453,19.54531,19.36161,19.26268,1739,301,6,269,2.13E+18,-0.000690556,1895,53242,325,STAR
1.24E+18,119.5444841,54.33753132,22.68796,22.779,21.05322,19.90759,19.45784,4264,301,5,126,4.15E+18,0.567719,3682,55244,709,GALAXY
1.24E+18,239.9317187,6.157090074,22.82683,21.72943,21.57774,21.55609,20.6543,3894,301,1,243,5.41E+18,0.9009101,4808,55705,622,QSO
1.24E+18,202.8829732,41.53502706,21.21655,19.14705,17.78632,17.29493,16.98426,3919,301,5,16,5.30E+18,0.2317234,4708,55704,590,GALAXY
1.24E+18,206.0055898,41.1938651,18.04608,16.08204,15.17703,14.76576,14.45762,3919,301,5,32,5.30E+18,0.0630568,4709,55720,632,GALAXY
1.24E+18,4.939058951,24.88996204,22.61024,20.28137,18.50231,17.8577,17.44924,4851,301,3,61,7.07E+18,0.3316647,6279,56243,234,GALAXY
1.24E+18,240.5100337,40.21708198,19.17753,18.38536,17.76629,17.48962,17.1648,3705,301,1,255,1.21E+19,2.941162,10732,58253,508,QSO
1.24E+18,217.1683597,53.27169804,23.0965,22.78725,22.12562,21.89648,21.8359,3705,301,4,119,7.80E+18,0.5067071,6931,56388,15,GALAXY
1.24E+18,237.9535795,43.72018246,24.39266,21.92525,20.43326,19.50723,18.86416,3705,301,4,230,6.80E+18,0.4862711,6042,56101,145,GALAXY
1.24E+18,223.1770948,-1.202884759,23.4134,22.1152,20.51091,19.67528,19.22135,752,301,1,532,4.53E+18,0.4746483,4019,55363,341,GALAXY
1.24E+18,193.1832554,58.70926958,23.10857,23.30315,21.87893,20.74483,19.91181,2989,301,1,70,9.25E+18,0.7544665,8213,58193,397,GALAXY
1.24E+18,166.0959882,-16.45091061,19.24129,18.37218,17.97646,17.81554,17.7753,5976,301,5,58,3.05E+18,0.001246116,2708,54561,276,STAR
1.24E+18,353.7155938,0.727548725,19.55719,19.38549,19.21408,19.14385,19.26682,4188,301,5,68,7.67E+17,1.424094,681,52199,619,QSO
1.24E+18,353.7691671,0.687203864,19.27111,18.25713,17.90251,17.75147,17.73106,4188,301,5,68,9.87E+18,-0.000323744,8766,57333,714,STAR
1.24E+18,347.6519657,0.666886834,22.31573,21.76444,21.54809,21.18481,20.97357,4188,301,5,27,1.03E+19,1.598413,9174,58070,435,QSO
1.24E+18,140.2805403,41.82219473,21.84645,21.52685,21.056,21.16433,21.01002,2830,301,2,209,9.34E+18,1.085065,8298,57390,692,QSO
1.24E+18,357.8156202,33.57761652,20.19174,19.61505,19.04444,18.83827,18.75184,4135,301,1,245,8.74E+18,1.110427,7759,58401,82,QSO
1.24E+18,177.496734,33.70810595,23.16463,21.99874,20.42898,19.43905,19.07822,4576,301,1,406,5.23E+18,0.4991951,4647,55621,481,GALAXY
1.24E+18,126.104549,9.325512615,19.66971,19.36503,19.64043,19.79899,19.75103,5972,301,4,71,2.89E+18,0.000210489,2571,54055,633,STAR
1.24E+18,19.08572636,1.34359561,21.7565,21.72667,19.98454,18.93526,18.46956,7717,301,1,457,4.86E+18,0.5245453,4315,55503,173,GALAXY
1.24E+18,132.6769112,19.20219008,22.95301,22.23219,21.82849,21.97141,20.95252,5061,301,3,126,1.08E+19,0.7606107,9557,58138,630,GALAXY
1.24E+18,358.8401992,14.88901635,25.47075,22.45964,20.73108,19.73383,19.35055,1739,301,3,295,6.92E+18,0.5004987,6145,56266,981,GALAXY
1.24E+18,345.8287099,28.54066978,25.22316,21.74459,19.95621,18.91306,18.60827,8162,301,3,164,7.08E+18,0.5671145,6292,56566,613,GALAXY
1.24E+18,173.3171236,-2.093078352,19.10048,17.99253,17.55336,17.2478,17.08404,1140,301,4,136,3.68E+17,0.06687561,327,52294,426,GALAXY
1.24E+18,112.8151251,37.20641463,25.22285,22.86599,20.94028,20.00831,19.46267,1402,301,4,31,4.12E+18,0.5687616,3662,55182,675,GALAXY
1.24E+18,117.5922431,43.39905782,22.89312,21.61556,20.05659,19.16663,18.67596,1402,301,4,79,4.14E+18,0.5157949,3676,55186,341,GALAXY
1.24E+18,205.7405187,49.27914736,22.16135,21.28652,20.73353,20.57935,20.64709,2964,301,6,411,8.37E+18,-0.000577477,7431,57162,710,STAR
1.24E+18,126.4607326,33.42863205,24.42201,21.58806,21.40863,21.41087,20.92361,2964,301,6,18,5.00E+18,2.868045,4442,55532,304,QSO
1.24E+18,334.3578819,2.244277556,22.35601,23.12566,21.27909,20.01676,19.4629,7717,301,4,158,4.87E+18,0.776398,4321,55504,895,GALAXY
1.24E+18,189.474801,33.67436743,20.65811,20.53606,20.22291,20.22094,20.14094,4576,301,1,473,1.15E+19,1.136616,10249,58467,811,QSO
1.24E+18,341.4440727,-2.885112416,22.8096,21.30037,21.06044,20.65029,20.29336,7778,301,2,193,4.91E+18,-0.000548707,4363,55537,148,STAR
1.24E+18,160.7700147,5.733931204,25.7381,22.1452,20.7901,19.83496,19.5103,2986,301,1,281,5.37E+18,0.5067984,4773,55648,871,GALAXY
1.24E+18,131.2521653,3.355625828,18.22904,16.95616,16.40289,16.0696,15.8717,2986,301,1,84,6.35E+17,0.06282379,564,52224,416,GALAXY
1.24E+18,135.3917331,3.729637737,18.56219,17.10333,16.28548,15.87456,15.56068,2986,301,1,112,6.37E+17,0.08588689,566,52238,342,GALAXY
1.24E+18,140.3714017,4.233610447,19.22506,17.54836,16.81158,16.43433,16.18532,2986,301,1,145,6.40E+17,0.1006509,568,52254,330,GALAXY
1.24E+18,148.4049624,4.91757521,19.59972,18.2834,17.44902,17.01706,16.72774,2986,301,1,199,6.43E+17,0.1222137,571,52286,563,GALAXY
1.24E+18,160.1260153,5.553602263,19.09887,17.82315,17.30208,17.02245,16.80243,2986,301,1,277,6.50E+17,0.02658146,577,52367,613,GALAXY
1.24E+18,158.5773798,5.545675546,20.09013,18.12823,17.00366,16.52715,16.13713,2986,301,1,266,6.50E+17,0.1396369,577,52367,340,GALAXY
1.24E+18,303.4019415,-12.09912606,17.63814,16.46943,16.57342,16.68162,16.73452,5421,301,4,195,3.53E+18,-0.000584667,3138,54740,495,STAR
1.24E+18,358.1975632,-6.711172313,22.07729,21.04345,20.94879,20.96392,20.53709,8100,301,5,308,8.05E+18,2.635565,7146,56573,842,QSO
1.24E+18,359.882563,-6.66206897,18.72601,18.10753,17.93541,18.08541,17.95069,8100,301,5,319,8.05E+18,0.7986247,7147,56574,802,QSO
1.24E+18,131.5984933,63.3195486,19.80085,17.93275,16.84708,16.31052,15.87127,4264,301,5,199,2.11E+18,0.1133628,1875,54453,458,GALAXY
1.24E+18,128.9334362,36.8489989,23.44649,21.25695,19.52872,18.79465,18.39927,2830,301,5,142,4.24E+18,0.4106124,3763,55508,168,GALAXY
1.24E+18,173.1813015,21.8618338,24.57162,22.64928,21.14581,19.94331,19.50777,5183,301,3,276,7.23E+18,0.5884323,6421,56274,123,GALAXY
1.24E+18,141.0219474,16.46087366,25.35107,21.60867,20.19632,19.30898,18.80482,5183,301,3,70,5.98E+18,0.5055887,5307,55998,133,GALAXY
1.24E+18,132.0760384,52.35562048,22.04375,21.79276,21.39033,20.81457,20.60557,1331,301,4,192,8.21E+18,0.5694607,7293,56741,118,QSO
1.24E+18,135.041559,54.15112721,22.90769,21.86191,21.77677,22.02741,21.60534,1331,301,4,209,8.21E+18,2.479061,7288,57039,690,QSO
1.24E+18,135.96763,54.72671643,21.43182,20.57797,20.29099,20.13838,20.34987,1331,301,4,214,8.20E+18,-0.000386268,7279,57071,128,STAR
1.24E+18,194.6421048,0.462649339,21.98548,21.09109,20.94694,20.88536,20.7218,752,301,5,341,4.33E+18,0.000534455,3850,55575,964,STAR
1.24E+18,196.9396509,0.605902899,18.42417,17.51687,17.1974,17.08877,17.04342,752,301,5,357,8.39E+18,0.000374977,7456,56727,560,STAR
1.24E+18,197.1720197,0.460190836,21.36476,19.18715,17.91995,17.41192,17.12516,752,301,5,358,3.29E+18,0.000436517,2926,54625,429,STAR
1.24E+18,197.6407604,0.512495499,20.65644,18.96523,18.29705,18.04441,17.89607,752,301,5,361,3.31E+17,-6.60E-05,294,51986,586,STAR
1.24E+18,125.8122102,45.82729072,24.6391,22.27499,20.51264,19.80466,19.28995,2076,301,5,154,7.20E+18,0.420629,6393,56341,279,GALAXY
1.24E+18,357.3972682,-7.643670946,23.72707,22.5227,20.45534,19.38866,18.83019,8100,301,3,302,8.05E+18,0.5193799,7146,56573,471,GALAXY
1.24E+18,211.4191511,48.01447114,19.49042,19.20122,19.08416,18.79374,18.64649,2964,301,6,437,7.60E+18,1.732051,6750,56367,842,QSO
1.24E+18,133.24327,47.22292609,26.33818,22.26173,20.69961,19.45124,18.60743,2243,301,4,122,5.81E+18,0.7413427,5162,55893,671,GALAXY
1.24E+18,235.8575242,56.43433773,21.80598,21.26302,20.89042,21.01653,20.59415,1412,301,3,339,9.49E+18,0.8420927,8425,58226,116,QSO
1.24E+18,208.0253714,24.55458639,22.6699,20.68397,18.92849,18.31482,17.91697,4670,301,1,75,6.76E+18,0.40255,6001,56072,914,GALAXY
1.24E+18,336.8438727,2.444683316,24.25244,21.73463,21.64788,21.88262,22.11346,7712,301,4,175,4.87E+18,2.426388,4322,55503,932,QSO
1.24E+18,228.155983,34.30051818,19.50594,17.82333,17.00352,16.52608,16.21055,3919,301,5,157,1.56E+18,0.07669649,1385,53108,600,GALAXY
1.24E+18,234.7923854,31.16162616,18.55226,17.04774,16.3135,15.94856,15.67899,3919,301,5,200,1.56E+18,0.06758618,1389,53135,531,GALAXY
1.24E+18,219.7995468,37.60130784,22.83003,20.6914,18.90098,18.2599,17.83852,3919,301,5,107,1.56E+18,0.355384,1382,53115,534,GALAXY
1.24E+18,138.005083,34.96327031,19.26038,18.02588,17.51332,17.2084,17.10155,3560,301,5,207,1.43E+18,0.08246482,1273,52993,467,GALAXY
1.24E+18,184.2664861,56.45028265,23.01278,22.04801,20.30578,19.30995,18.80085,3712,301,1,86,7.70E+18,0.5282141,6838,56429,63,GALAXY
1.24E+18,232.9793181,12.04575625,20.1595,18.48213,17.27295,16.76236,16.40414,5326,301,4,218,3.10E+18,0.198757,2754,54240,490,GALAXY
1.24E+18,211.6694615,39.93334567,23.24291,22.5622,20.59337,19.60027,19.18011,3919,301,5,61,7.46E+18,0.5982919,6630,56358,11,GALAXY
1.24E+18,241.0562346,27.74568581,24.85839,22.14461,20.36466,19.38329,18.99409,3919,301,5,243,5.32E+18,0.5439178,4724,55742,713,GALAXY
1.24E+18,202.4865554,41.62600772,16.48497,15.24676,14.77488,14.47422,14.3324,3919,301,5,14,1.65E+18,0.02764097,1462,53112,635,GALAXY
1.24E+18,187.3731522,-1.41167777,21.88253,21.43914,21.43468,21.07104,21.00903,1140,301,6,230,4.27E+18,1.903787,3792,55212,844,QSO
1.24E+18,359.6373258,24.71013983,23.2292,22.89198,21.1204,19.9438,19.42812,4851,301,3,29,7.33E+18,0.6200897,6513,56543,773,GALAXY
1.24E+18,231.6201963,45.98702368,21.27469,20.69431,20.38466,20.18745,19.88133,3705,301,1,197,9.59E+18,1.341679,8514,58174,56,QSO
1.24E+18,323.8586596,11.35645664,19.80094,18.40718,17.81367,17.58639,17.47891,1739,301,3,66,2.21E+18,-0.000349735,1960,53289,67,STAR
1.24E+18,340.5701775,1.562302092,19.09659,18.76143,18.49755,18.58061,18.44262,7717,301,2,200,1.03E+19,0.8455169,9171,58068,517,QSO
1.24E+18,162.2584299,5.612852651,22.94863,21.55592,20.29994,19.52623,19.25458,2125,301,6,290,5.46E+18,0.5304145,4853,55928,163,GALAXY
1.24E+18,162.9803883,-2.039058621,21.98413,21.4882,19.57997,18.58559,18.11195,1140,301,4,67,4.26E+18,0.5314956,3786,55563,25,GALAXY
1.24E+18,316.9982524,6.60318218,22.72093,21.9966,20.70501,19.93383,19.36071,7772,301,3,25,4.59E+18,0.5125522,4079,55363,333,GALAXY
1.24E+18,335.7985935,26.67946949,25.83036,21.14148,19.33867,18.45441,18.03165,8162,301,3,103,6.71E+18,0.4446745,5957,56210,945,GALAXY
1.24E+18,25.83159097,27.47727677,19.68,18.74143,18.39966,18.24026,18.16195,8105,301,1,107,7.05E+18,-0.000918648,6266,56223,277,STAR
1.24E+18,136.6209557,12.76553783,19.73495,19.38081,19.36055,19.20363,19.21331,5972,301,6,143,2.74E+18,1.520497,2434,53826,108,QSO
1.24E+18,354.2480902,0.645404428,19.98921,19.11024,18.91711,18.84371,18.85591,4188,301,5,71,1.04E+19,2.717533,9201,57724,143,QSO
1.24E+18,170.2249291,50.90340579,20.33153,19.78047,19.4364,19.15756,19.06342,2830,301,2,358,9.19E+18,5.479029,8160,57071,240,QSO
1.24E+18,183.4131829,14.46073017,21.28051,20.51698,20.06869,19.97927,19.59973,4381,301,2,85,6.07E+18,2.420451,5395,56003,588,QSO
1.24E+18,207.9862066,21.08318305,18.67337,17.7894,17.49143,17.39639,17.35737,5194,301,4,606,3.12E+18,0.000253606,2770,54510,359,STAR
1.24E+18,11.06546036,20.3994927,22.71318,23.41109,22.14196,20.48063,19.42697,7923,301,5,251,8.57E+18,0.8671939,7616,56902,119,GALAXY
1.24E+18,83.0332441,-1.087011162,22.16252,20.00406,18.85763,18.41924,18.17037,4158,301,1,60,2.33E+18,-7.26E-05,2072,53430,128,STAR
1.24E+18,207.4505621,45.73313848,18.99987,17.98186,17.61857,17.5202,17.49059,3699,301,5,125,8.36E+18,-0.000620719,7428,56781,421,STAR
1.24E+18,206.5268697,20.86931982,21.60615,19.68743,19.40218,19.13786,18.97202,5183,301,3,483,3.12E+18,3.175797,2769,54527,282,QSO
1.24E+18,119.6488781,34.05278441,22.95786,22.03791,20.91096,20.06336,19.63213,6709,301,4,38,4.23E+18,0.609542,3754,55488,779,GALAXY
1.24E+18,8.816615351,-1.214103785,22.217,20.09401,18.49259,17.93566,17.60049,4263,301,1,174,4.75E+18,0.3044877,4221,55443,162,GALAXY
1.24E+18,7.003132078,-1.084256416,22.97474,24.69981,21.8549,20.75997,19.82021,4263,301,1,162,8.86E+18,0.6944983,7867,57003,555,GALAXY
1.24E+18,123.9378407,2.419734192,24.51462,22.00898,20.35798,19.46964,18.99496,2986,301,1,35,5.39E+18,0.5061222,4787,55863,235,GALAXY
1.24E+18,131.2115554,3.218064669,20.40448,18.52633,17.52491,17.07918,16.73155,2986,301,1,84,6.35E+17,0.09577919,564,52224,481,GALAXY
1.24E+18,135.4276727,3.727870645,22.43922,20.10094,18.62212,18.06725,17.70365,2986,301,1,112,6.37E+17,0.2206334,566,52238,343,GALAXY
1.24E+18,359.6874729,27.85410856,20.05542,18.46426,17.88234,17.64695,17.53249,4152,301,1,106,3.16E+18,-0.000213034,2803,54368,267,STAR
1.24E+18,254.4992628,19.89432743,22.22804,19.93271,18.83742,18.47319,18.26174,3926,301,2,213,1.76E+18,-0.000150212,1567,53172,447,STAR
